Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
12,10,"Never thought I would write an IMDB review, but this documentary deserves one",franklintruax,n/a,16/08/2025,"Ever since I can remember, I have been obsessed with movies. From superhero Marvel movies, to classics such as The Shawshank Redemption, to hidden gems like Warrior, I genuinely love watching movies. However, while I very often rate movies here on IMDb, I have NEVER left a written review because I know that whatever I was going to say will have already been said by hundreds, if not thousands of others. But after watching this documentary, I felt urged to write a review because 1) this movie needs to be seen by EVERYBODY, 2) I don't care if someone has already said the things I'm going to say, this documentary deserves it.I do not watch that many documentaries. In fact, I can probably count on one hand the amount of docs I have seen; so the fact that I watched this was somewhat of a miracle. It was recommended to my YouTube feed three times, so I finally decided to at least click on it to see what it was about. I was hooked instantly.I don't know if it was the raw emotion right out of the gates by Justin, or if it was the editing of the beginning, but I started watching and could not stop. As a senior in college, I have a lot of things on my plate that I am juggling - and spending an hour just sitting and watching a video is not one that typically takes priority. However, after 2 minutes of watching, I forgot about everything else. I was even late to a meeting because I completely lost track of time.I realize I have not really said a single thing about the movie, but honestly that's a good thing because you should just experience it for yourself. My Brother Jordan is an amazing documentation of brothers and family and love. I am so thankful that this documentary was randomly recommended to me, because it reminded me of all the blessings that God has provided me and how I should never take things for granted.Give this a watch. It is only an hour long ... but if you are like me, you will want to watch it more than once. Fantastic documentary.",False
13,10,I cried constantly,LoverOfFilmsAndMusic,n/a,16/08/2025,"To have someone is create but to have them and love them is a blessing. Justin did an excellent job on this documentary. I have never cried so hard on a film or for a stranger. They had such a beautiful relationship. I envy that type of sibling bond. Jordan was well loved and he loved well. Definitely an angel while on earth. Some people are just too good for this world. My heart goes out to the Robinson family and for Coach's family. Honestly, I can't stand documentaries but this was so beautifully crafted. I felt as if I knew Jordan as well.",False
14,10,Life changing,naultfelixgabriel,n/a,16/08/2025,"My brother Jordan, changed my life. Never have I seen a documentary that convey such deep emotions in a heart-felt, personal and genuinely authentic way. Justin Robinson is truly a genius and exemples of his remarkable artistic sensibility are omnipresent in this masterpiece. My brother Jordan, will probably never get the credit and the recognition it deserves. Sharing an ""ordinary"" life doesn't win you oscars but it can change the lives of ""ordinary"" people and that is the true award. This documentary made me cry, laugh and scream in anger at the injustice of life and death. It renewed my faith and encouraged me to become a better man, a better christian, a better friend and a better brother. This is truly a life changing film and I can only thank god for the chance I have had to stumble upon it in a moment of need.",False
15,10,Beautiful,ricramey2000,n/a,16/08/2025,"I really only review the writing, directing and editing. In the case, it's all the same person. Only going to talk about two of the three. Through the writing and editing I give you a full 10. The writing was tremendous and the editing is truly ""Making the film"". You had me laughing hysterically for a moment then I was nearly a mess in the next 3 minutes due to flawless editing. I've made a film or two in my life (Different name) and I don't think I could've come close to this documentary. Justin, thank you for making this film from not only from your heart, but also sharing it with us. Beautifully done. I tip my hat to you and Jordan. Thank you again!",False
16,10,Everyone should watch,rjharpo,n/a,16/08/2025,Just watch it. If you have siblings this documentary is for you and if you don't then it's also for you,False
17,10,10/10,masimmo,n/a,16/08/2025,"SpoilerI never met Jordan. I didn't know who was Jordan before this documentary. Through out the minutes passing I started to realize Jordan was a light, that kind of person that makes us want to live life. We all need Jordan in our lives. I never met Jordan but now I wish I had. Love is for life and this documentary luckily exists to remind us we are alive and loving. An outstanding work by a brother about a brother. You deserve everything Justin and thank you for the courage.",True
18,10,One of the Best Documentaries I've seen,rstabc,n/a,16/08/2025,"SpoilerI heard about this documentary on YouTube and from the trailer I immediately knew I had to see it. The home movies had me crying within the first few minutes. This story makes you feel like you really knew Jordan. He left a mark on so many people; he was everyone's friend. Towards the end when you saw how many people attended his funeral, who were part of the documentary, who had tattoos of his name, who named their children after him- you could tell he was truly loved. I can't imagine a better way to commemorate such a great man.",True
19,10,It's unexpectedly perfect,becidgreat,n/a,16/08/2025,"I never heard of this movie before I watched it which I think worked out in my favor. Documentaries can tend to be cerebral and disconnected from the audience. Not this film. First of all the word documentary is less fitting than tribute. It's a tribute to love of life and bearing grief and.sometimes bad things happen to good people. The boy who lived down the block in the house with all the boys and their silly costumes making movies and playing basketball, tells the story. There's a thread of innocence weaving an impulsive and meticulous shroud that the writer never really walks away from with satisfaction that he told Jordan's story as completely as he feels it in his heart. I believe that is the thing I love most about it.",False
20,10,"A Simple Film, a Beautiful Story",trevormdm,n/a,16/08/2025,"I clicked on this video by accident and stayed for a couple of minutes. Next thing I know, I am captivated by Justin Robinson's story of his brother Jordan; watching the entire documentary and leaving with tears in my eyes.We see just how much Jordan Robinson meant to each and every single person that was in his life, and now we are seeing how his story is impacting everybody's life; showing the time that we have with loved ones that we should never take for granted.I am always very critical whenever I review something, so I truly mean it when I say this is one of the most impactful and beautiful documentaries that I have ever seen.Thank you Justin Robinson for sharing the story -
The story of your brother, Jordan.",False
21,10,"just watch it, it's worth it.",barbieriverosvidela,n/a,16/08/2025,"I do not know why this video reached my recommendations on YouTube, but just say thanks for that coincidence. I did not meet Jordan, but if I had wanted to, I feel that the death of a loved one, especially a brother, must be a pain with which it costs too much to continue wanting to live when that person could not, but I thank Justin that he was able to deliver the message that Jordan gave to his friends and family, now through his documentary. It is definitely worth seeing. That is why I write this comment, because I would like everyone to see how a person acting well and without hurting anyone can mark the lives of some forever.
I apologize for my English, I speak Spanish, but I wanted to leave this comment to recommend this beautiful documentary",False
22,10,Thank you,pensacolacomputer,n/a,16/08/2025,"I came across this doc by accident on Youtube. I highly recommend it. It is a very emotional, but important. Life is way TOO SHORT.Thank you Justin for letting us in your personal life and for letting us get to know Jordan, and his friends, and your family. He lived his life to the fullest and inspires me to do the same.You are so lucky to have a brother like Jordan. He seemed like such an incredible person.I hope by sharing your story it helps you. You will see each other again one day.",False
23,n/a,I only watched the first 25 minutes,n/a,n/a,16/08/2025,"I'm sure Jordan was a great human being but I'm sure he also had flaws, like everyone else... hence the desperation I felt after 25 minutes of hearing how great he was at this and that... What is it exactly that will keep me on my sit? Morbidly waiting for the cause of death?",False
24,10,Only the good die young,ingreentrees,n/a,16/08/2025,Laughing through my tears. Three cheers for Jordan and thank you to Justin for sharing him with us.,False
25,10,Absolutely beautiful,lbonnell-02565,n/a,16/08/2025,"It is difficult/impossible to convey the feelings we have when losing a loved one, however this film captures them. I stumbled upon it quite by accident but will be recommending it to everyone.",False
