Review_number,User_rating,Review_title,User_id,User_id_link,Created_at,Review_Text,Spoiler
11,10,Intense and informative look at the alt-right,aawalji,n/a,16/08/2025,"An unsettling look into the rise and transformation of the alt-right, Lombroso gets unfettered access to the movement's most divisive and popular pioneers. A cautionary tale about the pernicious nature of racial bigotry in today's internet age, this documentary is powerful, pertinent and impartial allowing the viewer to draw his or her conclusions about the future of the alt-right.",False
12,1,White Fluff,giladinis,n/a,16/08/2025,Of the 3 people he introduces and covers only one is truly by definition a concern and that is Richard Spencer. Lauren Southern and Mike Cenrnovic are hardly the fear conjuring figures the documentary suggests they are. This is a hit piece and in bad faith.,False
13,10,"A shocking, profound exploration of the psyche behind the alt right",astergross,n/a,16/08/2025,"SpoilerFrom the moment it begins, White Noise hooks you in and doesn't let go. You are floored by the secret Nazi chants, the casual, unchecked misogynistic and racist rants, the scandalous high-level sexual solicitation, and ultimately, the wild realization that white nationalists walk among us, even in cities where we assume they couldn't possibly thrive or survive.But ironically, what makes White Noise truly special is its humanity. There is a palpable level of candor and unexpected intimacy between Lombroso and his subjects, who you hate and yet are forced to acknowledge as real human beings with their own self-doubts, contradictions, and inner turmoil that we can't help but find ourselves relating to. What Lombroso does as a director and a cinematographer is far more interesting than just infiltrating a hate movement and exposing their worst behavior; rather, he explores the cracks in the psyches of people who come to identify with such movements. Layer by layer, he reveals their vulnerabilities, and the identity crises that are encompassed so perfectly with the James Baldwin quote at the beginning of the film:""I imagine one of the reasons people cling to their hates so stubbornly is because they sense, once hate is gone, they will be forced to deal with pain.""Well done.",True
14,10,"Incredibly insightful doc, gave me chills",cad-64523,n/a,16/08/2025,"As a person who was not familiar with the alt-right, this doc allowed me to be a fly on the way which I absolutely loved because I was able to formulate my own opinion. The director shot scenes in a very personable way (I.e shot in cars a lot) and lingered on certain moments made me feel like I was actually there, which made me feel even more disgusted that it's possible for people to create and amplify a movement like this. This film is so relevant to the current climate, it couldn't have come out at a better time. I can't wait for this film to be on streaming services because it should be shared with everyone.",False
15,10,Enthralling and Relevant,rgottlieb-83414,n/a,16/08/2025,"White Noise provides thought-provoking insight into the alt-right movement. By profiling several of the leaders of the right in an objective, comprehensive way, Lombroso has given viewers a rare and in-depth view into this movement that is fueled by hatred and fear. This subject of this documentary has never seemed more relevant.",False
16,10,"An Intimate, Jarring, and Deconstructive Window Into the Alt-Right",caramgross,n/a,16/08/2025,"White Noise begins at an unparalleled precipice in American history: immediately after the election of Donald Trump, when the alt-right is at peak boldness. Capturing the uniquely electric and terrifying energy of this moment in time, the film follows the meteoric rise and subsequently mixed trajectory of a movement that is both laughable and horrifying, as well as the very human characters driving it from the top.In addition to showing moments that truly shock - notably the viral conference scene in which attendees ""Hail Trump!"" and brandish Nazi salutes - the film explores the insidious ways that violently racist ideas can be cloaked in rational, innocuous, or humorous messaging, particularly via social media. An intimate portrait of the figures it follows, the film moreover gives the viewer the sense of having an exclusive backstage pass into their innerworkings and family lives, for which Lombroso deserves great commendation. We see them as far more vulnerable, and full of contradictions to the prescriptive worldview they supposedly espouse, than they would ever admit publicly.The viewer is left to puzzle both at what will become of the alt-right, and why, in this modern age, such a movement can catch on like wildfire. Though its leaders prove to be fallible, their worldview may not retreat so easily. While it may be baffling how in the 21st century neo-Nazism can capture the hearts and minds of so many ordinary and young people in the U.S. and worldwide, White Noise provides an essential window into the motives and the cognitive dissonance of those who benefit most from it. The film dismantles the illusion that the alt-right truly provides a bolstering worldview, even for its most vocal adherents.",False
17,10,10/10,jacobleizman,n/a,16/08/2025,"White Noise was an excellent film! The film provided a truly unique view of the alt-right movement only possible with the access and trust director Daniel Lombroso built with the main characters over the years. Journalistic masterpiece. Stylistically, the film is filled with stunning shots and powerful music in a way that we can appreciate the artistic value of the film even while the subject matter is intense. Lastly, the film really tells a narrative-- the rise and fall of three prominent figures in the alt-right movement, and the psychological motivations of hate, sadness, and search for meaning underlying their drive for the spotlight. HIGHLY, HIGHLY recommend.",False
18,10,Eye opener into an extremely timely issue in the United States,bensyatt,n/a,16/08/2025,"This film draws viewers in right from the beginning. A captivating storyteller and cinematographer, Daniel Lombroso thoroughly and artfully examines white nationalism as a contemporary paradigm while tying to the historical context of institutional racism in the United States. The film closely follows three activists deeply embedded in the movement and their personal journeys in influencing white supremacy. The film directs the viewer's attention to the most powerful moments through lingering shots and seamless transitions. The film is a call to all of us, whether on the left or the right, to open our eyes and be aware of the omnipresent vision for a white nation, a desire coming not just from rural areas but particularly from the largest metropolitan areas in the western world. In light of recent atrocities to the black community, this film highlights the incredible power of the white nationalist movement and its leaders to foment hate amongst millions of people, which can lead to these atrocities, even if the original intention is not to kill. This is an essential film and we all need to open our minds to the fact that white nationalism is alive and well.",False
19,10,Incredible Journalism by Lombroso and The Atlantic,molstein-96599,n/a,16/08/2025,"This is an important documentary that I strongly recommend to anyone that wants to understand how radical, hateful ideas can develop and propagate in the age of social media. Far from the obscure - YouTube just shut down Richard Spencer's channel yesterday for violating its hate speech policies - this journalism reports on a trend that must be taken seriously.",False
20,10,Incredible Access to the Underbelly of the Alt Right,bjstein-2,n/a,16/08/2025,"Spoiler""I don't think it would be endearing to put such an emphasis on that, what does it matter to me,"" a stunning turn from the alt-right ice Queen. Cernovich the pill pushing huckster and Spencer the former theater director's in his mother's Whitefish mansion, just unreal.",True
21,10,An excellent dive into the alt-right,abdallahfayyad,n/a,16/08/2025,"If you're looking to understand the world of the alt-right, you should watch this movie. The director does an excellent job contextualizing the neo-nazi movement to familiar and unfamiliar viewers alike, without giving alt-right activists a new platform. It's at times horrifying and funny or amusing at others. Leaves people understanding the movement as dangerous yet hollow and vincible. Must-watch.",False
22,10,Fresh perspective into the alt-right,jsherry-06954,n/a,16/08/2025,A well-done narrative that brings you up to speed with the current alt-right movement. Brings together three spokespeople who are using the nationalist movement to push their agendas and monetize the momentum from the 2016 election. Years of research and interviews weave together an alternative perspective on the leaders behind the movement. Recommend to those who want to understand the current white supremacy climate and those that profit from it.,False
23,10,Great doc,stevendbateman,n/a,16/08/2025,The portrayal of these people ultimately as grifters and influence peddlers without any actual beliefs is very good. It should be shown to the people who find these people inspiring or insightful.,False
24,10,Incredible film!,michaelherzberg-47802,n/a,16/08/2025,"Incredible film that gives insight into the white nationalist movement, white supremacy and the alt-right group. It captures some of the pivotal moments in the movement as well as the day-to-day personal life of a few major players of the alt-right. Daniel Lombroso was in the room where Richard Spencer had the whole room hailing Trump, a terrifying moment and one that is so important for people to see and understand the direction and severity of the alt-right. Lombroso also captures moments with Lauren Southern, a young anti-feminist/anti-immigration YouTube star who we see grow conflicted over some of the values of the movement that she so passionately represents and fights for. Over the years, Lombroso follows these individuals all over the world and sees the development of the movement. This is a must watch, especially at this point in history. Daniel Lombroso and The Atlantic did a phenomenal job with White Noise!",False
25,10,Definitely a Must-See,driskillmarshall,n/a,16/08/2025,"Unsettling, yet absolutely fascinating look at the alt-right. Truly outstanding work by Lombroso and crew--cannot recommend enough!",False
